BTyperDB_ID	Internal_ID	NCBI_BioSample	Collection_Year	Collection_Month	Collection_Day	Continent	Country	Region	City	Country_Code	Region_Code	Source_1	Source_2	Source_3	BTyper3_species(ANI)	BTyper3_subspecies(ANI)	BTyper3_Pseudo_Gene_Flow_Unit(ANI)	BTyper3_Closest_Type_Strain(ANI)	BTyper3_anthrax_toxin(genes)	BTyper3_emetic_toxin_cereulide(genes)	BTyper3_diarrheal_toxin_Nhe(genes)	BTyper3_diarrheal_toxin_Hbl(genes)	BTyper3_diarrheal_toxin_CytK(top_hit)	BTyper3_sphingomyelinase_Sph(gene)	BTyper3_capsule_Cap(genes)	BTyper3_capsule_Has(genes)	BTyper3_capsule_Bps(genes)	BTyper3_Bt(genes)	BTyper3_PubMLST_ST[clonal_complex](perfect_matches)	BTyper3_Adjusted_panC_Group(predicted_species)	BTyper3_final_taxon_names	GTDB_Species	Completeness	Contamination	N_Contigs	Total_Length	GC	N50	Largest_Contig	Ns_per_Kbp	Free_Text	Curator_Notes	Changelog
BTDB_2022-0000036.1	DRR128186	SAMD00115657	1987	Unknown	Unknown	Asia	Japan	Shiga	Unknown	JPN	JP-25	Unknown	Unknown	Unspecified	mosaicus(99.99747467041016)	anthracis(99.99271392822266)	anthracis(98.53002166748047)	anthracis(99.98143768310547)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	27	5449602	35.1	729357	1602894	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000037.1	DRR128187	SAMD00115656	1969	Unknown	Unknown	Asia	Japan	Mie	Unknown	JPN	JP-24	Unknown	Unknown	Unspecified	mosaicus(99.98731994628906)	anthracis(99.98660278320312)	anthracis(98.49768829345703)	anthracis(99.98113250732422)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	50	5437716	35.09	168012	872978	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000038.1	DRR128189	SAMD00115654	1984	Unknown	Unknown	Asia	Japan	Tokushima	Unknown	JPN	JP-36	Unknown	Unknown	Unspecified	mosaicus(99.99365997314453)	anthracis(99.99256896972656)	anthracis(98.54998779296875)	anthracis(99.98095703125)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	40	5448499	35.1	322481	817025	0		None (Curator PM);Tokushima is both a city and a prefecture; changed City to NA (Curator LC)	v1
BTDB_2022-0000039.1	DRR128190	SAMD00115653	Unknown	Unknown	Unknown	Asia	Japan	Gunma	Unknown	JPN	JP-10	Unknown	Unknown	Unspecified	mosaicus(99.98371887207031)	anthracis(99.98197174072266)	anthracis(98.53838348388672)	anthracis(99.9867172241211)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	31	5443665	35.1	601046	1449209	0		None (Curator PM);Gunma is listed as a prefecture; changed Gumma to Gunma (Curator LC)	v1
BTDB_2022-0000040.1	DRR128191	SAMD00115652	1982	Unknown	Unknown	Asia	Japan	Shizuoka	Unknown	JPN	JP-22	Unknown	Unknown	Unspecified	mosaicus(99.98700714111328)	anthracis(99.9856948852539)	anthracis(98.51469421386719)	anthracis(99.9815902709961)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	98.91	0.15	43	5447725	35.1	322512	631561	0		None (Curator PM);Shizuoka is both a city and a prefecture; changed City to NA (Curator LC)	v1
BTDB_2022-0000041.1	DRR128192	SAMD00115651	1982	Unknown	Unknown	Asia	Japan	Shizuoka	Unknown	JPN	JP-22	Unknown	Unknown	Unspecified	mosaicus(99.98529052734375)	anthracis(99.98350524902344)	anthracis(98.60272216796875)	anthracis(99.9796142578125)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	30	5449350	35.1	436558	1781746	0		None (Curator PM);Shizuoka is both a city and a prefecture; changed City to NA (Curator LC)	v1
BTDB_2022-0000042.1	DRR152630	SAMD00143254	1950	Unknown	Unknown	Asia	Japan	Unknown	Unknown	JPN	Unknown	Unknown	Unknown	Unspecified	mosaicus(99.97858428955078)	anthracis(99.98303985595703)	anthracis(98.47203826904297)	anthracis(99.98680114746094)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	211	5422662	35.16	61250	181059	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000043.1	DRR160016	SAMD00151319	2016	Unknown	Unknown	Asia	Japan	Yamaguchi	Unknown	JPN	JP-35	Unknown	Unknown	Unspecified	mycoides(94.49958038330078)	No subspecies	UnknownGeneFlowUnit14*(99.37679290771484)	proteolyticus(95.07756042480469)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	2576[No clonal complex](6/7)	Group_VIII(mycoides)	B. mycoides	Bacillus_A cereus_AT	99.32	0.59	228	5810699	35.34	97719	401698	0		None (Curator PM);Yamaguchi is both a city and a prefecture; changed City to NA (Curator LC)	v1
BTDB_2022-0000044.1	DRR160018	SAMD00151321	2016	Unknown	Unknown	Asia	Japan	Ibaraki	Unknown	JPN	JP-08	Unknown	Unknown	Unspecified	mosaicus(94.79367065429688)	No subspecies	cereus(96.76997375488281)	tropicus(96.84857177734375)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	0/1()	1/1(sph)	0/5()	0/3()	1/9(bpsE)	0()	1159[No clonal complex](6/7)	Group_II(mosaicus/luti)	B. mosaicus	Bacillus_A tropicus	99.23	0.75	232	5142811	35.27	53075	245000	0		None (Curator PM);Ibaraki is both a city and a prefecture (the city is in a different prefecture); based on similar submissions, Ibaraki is treated as a prefecture (Curator LC)	v1
BTDB_2022-0000045.1	DRR160025	SAMD00151328	2016	Unknown	Unknown	Asia	Japan	Ibaraki	Unknown	JPN	JP-08	Unknown	Unknown	Unspecified	cereus s.s.(98.97637176513672)	No subspecies	frankland(98.97637176513672)	cereus(97.01264190673828)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	98.61	0.38	416	5808166	34.95	32670	204912	0		None (Curator PM);Ibaraki is both a city and a prefecture (the city is in a different prefecture); based on similar submissions, Ibaraki is treated as a prefecture (Curator LC)	v1
BTDB_2022-0000046.1	DRR166482	SAMD00135673	2011	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unspecified	mosaicus(99.98387908935547)	anthracis(99.98224639892578)	anthracis(98.55074310302734)	anthracis(99.9857406616211)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	98.3	0.15	28	5423390	35.11	601290	729674	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000047.1	DRR166483	SAMD00135674	2015	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unspecified	mosaicus(99.98504638671875)	anthracis(99.98405456542969)	anthracis(98.61555480957031)	anthracis(99.9871826171875)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	98.3	0.15	28	5423408	35.11	580122	1626271	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000048.1	DRR166484	SAMD00135675	2011	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unspecified	mosaicus(99.98320007324219)	anthracis(99.9813461303711)	anthracis(98.52974700927734)	anthracis(99.98320770263672)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	98.3	0.15	26	5422670	35.11	1504788	1635326	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000049.1	DRR166650	SAMD00159389	1977	Unknown	Unknown	Asia	Japan	Shizuoka	Unknown	JPN	JP-22	Unknown	Unknown	Unspecified	mosaicus(99.98727416992188)	anthracis(99.99185180664062)	anthracis(98.50220489501953)	anthracis(99.97926330566406)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis; B. anthracis biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.15	156	5437107	35.14	76014	247669	0		None (Curator PM);Shizuoka is both a city and a prefecture; changed City to NA (Curator LC)	v1
BTDB_2022-0000050.1	DRR214967	SAMD00209822	2019	2	Unknown	Asia	Japan	Mie	Kihoku	JPN	JP-24	Environmental	Environmental	Unspecified	cereus s.s.(98.81114959716797)	No subspecies	frankland(98.81114959716797)	cereus(96.93965911865234)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	0()	Unknown(unknown ST)	Group_IV(cereus_sensu_stricto)	B. cereus s.s.	Bacillus_A bombysepticus	99.23	0.77	83	6122676	34.7	249024	946068	0		None (Curator PM);Changed Kihoku town to Kihoku (Curator LC)	v1
BTDB_2022-0000051.1	ERR055715	SAMEA1034306	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unspecified	cereus s.s.(96.23308563232422)	No subspecies	berliner(98.59925079345703)	thuringiensis(99.93290710449219)	0/3()	0/4()	3/3(nheA;nheB;nheC)	4/4(hblA;hblB;hblC;hblD)	1/1(cytK-2)	1/1(sph)	0/5()	0/3()	2/9(bpsE;bpsH)	8(Cry1Ba1/Cry1Ba5/Cry1Ba8;Cry1Ca11;Cry1Cb-like;Cry1Cb3;Cry1I-like;Cry1Ib3;Vip1Bb1/Vip1Bb3;Vip2Bb3/Vip2Bb4)	10[No clonal complex](7/7)	Group_IV(cereus_sensu_stricto)	B. cereus s.s. biovar Thuringiensis; B. Thuringiensis	Bacillus_A thuringiensis	99.34	0.44	126	6205801	34.85	144131	560118	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000052.1	ERR1305967	SAMEA3889836	1981	Unknown	Unknown	Europe	Switzerland	Unknown	Unknown	CHE	Unknown	Environmental	Environmental	Unspecified	mosaicus(99.98162841796875)	anthracis(99.97038269042969)	anthracis(98.5198974609375)	anthracis(99.98896789550781)	2/3(lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	1[No clonal complex](7/7)	Group_III(mosaicus)	B. mosaicus subsp. anthracis biovar Anthracis*; B. anthracis biovar Anthracis*; B. Anthracis*	Bacillus_A anthracis	98.77	0.15	443	5359968	35.28	27036	176400	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000053.1	ERR1474712	SAMEA4051793	2008	5	Unknown	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.9743881225586)	No subspecies	anthracis(97.77954864501953)	anthracis(98.09012603759766)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	54	5397341	35.1	210018	759102	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000054.1	ERR1474713	SAMEA4051794	2009	4	18	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.99449920654297)	No subspecies	anthracis(97.7940673828125)	anthracis(98.0750961303711)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	65	5397839	35.1	173435	759915	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000055.1	ERR1474714	SAMEA4051795	2009	4	17	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.94927215576172)	No subspecies	anthracis(97.76245880126953)	anthracis(98.07847595214844)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	69	5395128	35.1	192689	677433	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000056.1	ERR1474715	SAMEA4051796	2009	4	20	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.94923400878906)	No subspecies	anthracis(97.78392791748047)	anthracis(98.05802917480469)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	65	5396140	35.1	165965	759915	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000057.1	ERR1474716	SAMEA4051797	2009	4	14	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.98117065429688)	No subspecies	anthracis(97.78364562988281)	anthracis(98.0830307006836)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	57	5397468	35.1	190006	759915	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000058.1	ERR1474717	SAMEA4051798	2008	12	Unknown	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.95073699951172)	No subspecies	anthracis(97.77900695800781)	anthracis(98.07166290283203)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.07	0.01	53	5418351	35.1	226361	759019	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000059.1	ERR1474718	SAMEA4051799	2008	4	20	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.9692153930664)	No subspecies	anthracis(97.79000091552734)	anthracis(98.07909393310547)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	54	5383897	35.09	192689	677432	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000060.1	ERR1474719	SAMEA4051800	2006	2	23	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.96277618408203)	No subspecies	anthracis(97.78497314453125)	anthracis(98.0844497680664)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	52	5397294	35.1	236516	677429	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000061.1	ERR1474720	SAMEA4051801	2004	8	19	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.96491241455078)	No subspecies	anthracis(97.76297760009766)	anthracis(98.0809326171875)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	56	5395751	35.09	192689	759236	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000062.1	ERR1474721	SAMEA4051802	2002	3	1	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.97754669189453)	No subspecies	anthracis(97.81005096435547)	anthracis(98.07938385009766)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	53	5398242	35.1	200871	759611	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000063.1	ERR1474722	SAMEA4051803	2009	4	22	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.9552993774414)	No subspecies	anthracis(97.75379180908203)	anthracis(98.06964874267578)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0.01	70	5418134	35.11	200871	759040	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000064.1	ERR1474723	SAMEA4051804	2009	5	16	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.97185516357422)	No subspecies	anthracis(97.78826141357422)	anthracis(98.06755828857422)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	56	5383061	35.09	209868	759916	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000065.1	ERR1474724	SAMEA4051805	2012	2	27	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.96183013916016)	No subspecies	anthracis(97.77741241455078)	anthracis(98.07569885253906)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	52	5396790	35.1	209858	677430	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000066.1	ERR1474725	SAMEA4051806	2012	3	15	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.96841430664062)	No subspecies	anthracis(97.77696990966797)	anthracis(98.06671142578125)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	59	5384379	35.1	192689	759842	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000067.1	ERR1474726	SAMEA4051807	2012	3	15	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.98252868652344)	No subspecies	anthracis(97.80825805664062)	anthracis(98.06597137451172)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	63	5381900	35.09	165964	610786	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000068.1	ERR1474727	SAMEA4051808	2012	7	1	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.95882415771484)	No subspecies	anthracis(97.78550720214844)	anthracis(98.06764221191406)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	50	5383142	35.08	304186	759085	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000069.1	ERR1474729	SAMEA4051810	2012	3	15	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Other	Animal_Other	Unspecified	mosaicus(97.97128295898438)	No subspecies	anthracis(97.7715835571289)	anthracis(98.0745849609375)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	56	5397923	35.1	173432	759092	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000070.1	ERR1474730	SAMEA4051811	2013	4	12	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.95597076416016)	No subspecies	anthracis(97.76632690429688)	anthracis(98.0433349609375)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	59	5396511	35.1	173437	759626	0		None (Curator PM);None (Curator LC)	v1
BTDB_2022-0000071.1	ERR1474731	SAMEA4051812	2013	4	14	Africa	Côte d'Ivoire	Unknown	Unknown	CIV	Unknown	Animal_Mammal	Animal_Mammal:Unspecified	Unspecified	mosaicus(97.96293640136719)	No subspecies	anthracis(97.78825378417969)	anthracis(98.07688903808594)	3/3(cya;lef;pagA)	0/4()	3/3(nheA;nheB;nheC)	0/4()	0/1()	1/1(sph)	5/5(capA;capB;capC;capD;capE)	3/3(hasA;hasB;hasC)	1/9(bpsE)	0()	935[ST-365 complex](7/7)	Group_III(mosaicus)	B. mosaicus biovar Anthracis; B. Anthracis	Bacillus_A anthracis	99.23	0	59	5397043	35.1	173437	759931	0		None (Curator PM);None (Curator LC)	v1
